BFS_NR,Gemeindename,Jahr,Einwohner_pro_Quadratkilometer,Einwohner 0-14 Jahre alt,Einwohner 15-29 Jahre alt,Einwohner 30-44 Jahre alt,Einwohner 45-59 Jahre alt,Einwohner 60-74 Jahre alt,Einwohner 75-89 Jahre alt,Einwohner 90-104 Jahre alt,durchschnittliches_steuerbares_Einkommen_pro_Einwohner,Finanzvermoegen_pro_Einwohner,Einwohner,Einbruchdiebstahl_Total,Einschleichdiebstahl_Total,Einbruchdiebstahl_Versucht,Einschleichdiebstahl_Versucht,Einbruchdiebstahl_Vollendet,Einschleichdiebstahl_Vollendet
292,Stammheim,2022,119.9,454,427,477,615,599,271,30,62299.0,12490.0,2861.0,1.0,2.0,0.0,0.0,1.0,2.0
293,Wädenswil,2012,665.9,3486,3938,5084,5333,3967,1727,163,63578.0,6406.0,23676.0,78.0,20.0,31.0,2.0,47.0,18.0
247,Schlieren,2014,2732.9,2695,3683,4616,3628,1983,1147,121,51622.0,5224.0,17652.0,142.0,24.0,44.0,1.0,98.0,23.0
223,Neftenbach,2019,380.0,1015,852,1079,1460,893,384,36,76012.0,5774.0,5679.0,13.0,5.0,5.0,1.0,8.0,4.0
242,Birmensdorf,2019,587.9,1119,948,1556,1395,1057,579,60,73849.0,7965.0,6519.0,28.0,4.0,14.0,0.0,14.0,4.0
191,Dübendorf,2022,2255.7,4414,5430,8096,6531,3690,2284,278,62169.0,8833.0,30568.0,65.0,21.0,23.0,4.0,42.0,17.0
224,Pfungen,2022,811.8,641,721,911,963,515,282,18,57264.0,5835.0,3989.0,19.0,13.0,3.0,0.0,16.0,13.0
220,Hagenbuch,2014,136.3,172,193,242,300,156,44,5,54349.0,6045.0,1085.0,2.0,1.0,0.0,0.0,2.0,1.0
230,Winterthur,2020,1674.8,17697,21151,27971,22579,15166,8448,1073,56666.0,8638.0,113173.0,289.0,152.0,109.0,15.0,180.0,137.0
296,Illnau-Effretikon,2010,486.7,2432,2941,3582,3207,2755,1017,82,56073.0,4531.0,15841.0,139.0,28.0,49.0,2.0,90.0,26.0
298,Wiesendangen,2011,309.7,975,938,1213,1365,957,448,25,66851.0,6394.0,5850.0,42.0,7.0,14.0,1.0,28.0,6.0
242,Birmensdorf,2013,529.8,920,859,1350,1366,1053,479,29,71464.0,4848.0,5965.0,47.0,10.0,7.0,0.0,40.0,10.0
214,Dägerlen,2015,127.2,181,155,198,284,143,51,2,63624.0,6456.0,980.0,1.0,2.0,1.0,1.0,0.0,1.0
227,Seuzach,2018,963.2,993,1075,1409,1675,1289,805,74,75801.0,3034.0,7312.0,45.0,7.0,17.0,0.0,28.0,7.0
218,Ellikon,2019,181.3,154,137,175,228,140,61,6,66234.0,17488.0,901.0,7.0,2.0,5.0,0.0,2.0,2.0
249,Unterengstringen,2012,1006.8,436,531,703,830,636,239,18,74207.0,5293.0,3359.0,37.0,10.0,14.0,0.0,23.0,10.0
227,Seuzach,2013,945.5,952,1198,1400,1676,1276,639,45,71549.0,3510.0,7136.0,58.0,10.0,26.0,0.0,32.0,10.0
248,Uitikon,2014,904.1,602,455,751,1000,724,377,51,145743.0,11141.0,3928.0,38.0,3.0,12.0,0.0,26.0,3.0
198,Uster,2020,1239.3,5420,5835,7797,7969,5149,2834,291,65782.0,7621.0,35007.0,71.0,27.0,34.0,2.0,37.0,25.0
244,Geroldswil,2022,2762.1,906,809,1101,1066,846,468,52,69944.0,15498.0,5155.0,10.0,2.0,3.0,1.0,7.0,1.0
213,Brütten,2010,289.8,281,297,399,479,340,124,7,83650.0,8107.0,1899.0,3.0,7.0,1.0,1.0,2.0,6.0
226,Schlatt,2013,80.9,161,104,152,168,106,39,3,56739.0,6714.0,738.0,2.0,0.0,2.0,0.0,0.0,0.0
191,Dübendorf,2015,1966.1,4034,4554,6721,5757,3563,1981,149,60641.0,5734.0,26317.0,108.0,31.0,45.0,0.0,63.0,31.0
191,Dübendorf,2017,2057.5,4126,4983,7082,6052,3536,2040,183,60102.0,5905.0,27689.0,113.0,32.0,41.0,5.0,72.0,27.0
192,Egg,2017,582.2,1253,1308,1478,2089,1472,783,59,76432.0,6925.0,8405.0,13.0,3.0,3.0,0.0,10.0,3.0
214,Dägerlen,2018,127.6,169,155,176,282,178,53,3,67172.0,7339.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Rickenbach,2018,446.8,492,400,550,616,419,209,17,61156.0,6033.0,2671.0,14.0,4.0,8.0,0.0,6.0,4.0
296,Illnau-Effretikon,2018,517.7,2564,2919,3754,3574,2599,1515,114,59249.0,3893.0,16975.0,33.0,8.0,11.0,1.0,22.0,7.0
223,Neftenbach,2012,360.5,957,944,1190,1349,713,253,13,69114.0,3853.0,5312.0,45.0,7.0,9.0,0.0,36.0,7.0
243,Dietikon,2021,3020.6,4477,5407,7037,5403,3380,2144,183,51384.0,5662.0,28057.0,83.0,31.0,41.0,2.0,42.0,29.0
247,Schlieren,2021,3043.3,2854,4002,5574,3862,2289,1166,156,53376.0,7026.0,19881.0,165.0,26.0,86.0,3.0,79.0,23.0
293,Wädenswil,2010,651.4,3552,3921,4992,5102,3814,1651,153,61777.0,6241.0,22953.0,134.0,26.0,46.0,1.0,88.0,25.0
294,Elgg,2012,184.9,724,818,921,1051,670,307,22,58857.0,5395.0,4481.0,20.0,4.0,7.0,0.0,13.0,4.0
246,Oetwil an der Limmat,2015,853.1,263,344,437,653,458,191,17,79578.0,5727.0,2309.0,21.0,0.0,8.0,0.0,13.0,0.0
191,Dübendorf,2019,2146.0,4242,5246,7481,6315,3575,2155,214,61106.0,5990.0,28678.0,92.0,40.0,30.0,1.0,62.0,39.0
216,Dinhard,2013,211.4,258,225,331,307,276,95,5,69784.0,7727.0,1451.0,3.0,6.0,0.0,0.0,3.0,6.0
224,Pfungen,2010,597.2,480,581,725,617,393,154,12,50757.0,5827.0,2748.0,13.0,3.0,5.0,0.0,8.0,3.0
199,Volketswil,2012,1266.5,2977,3043,4397,3880,2630,778,38,67316.0,7767.0,17604.0,144.0,21.0,62.0,2.0,82.0,19.0
218,Ellikon,2012,182.8,174,141,215,210,120,52,2,63784.0,10185.0,887.0,1.0,1.0,0.0,0.0,1.0,1.0
194,Greifensee,2014,2274.7,901,870,1131,1076,864,437,21,67449.0,8943.0,5308.0,9.0,5.0,6.0,2.0,3.0,3.0
251,Weiningen,2014,816.1,674,787,915,1123,654,234,20,66367.0,7001.0,4362.0,43.0,4.0,14.0,0.0,29.0,4.0
214,Dägerlen,2016,124.5,176,152,180,279,149,53,3,63283.0,6742.0,1014.0,2.0,0.0,2.0,0.0,0.0,0.0
198,Uster,2017,1206.8,5356,5882,7621,7714,5198,2434,236,63669.0,5841.0,34319.0,74.0,32.0,41.0,2.0,33.0,30.0
295,Horgen,2018,733.2,3630,3307,5017,5163,3381,1888,226,71704.0,8159.0,22514.0,54.0,27.0,20.0,0.0,34.0,27.0
294,Elgg,2019,202.2,783,781,991,1142,789,398,51,63151.0,6458.0,4903.0,11.0,6.0,6.0,1.0,5.0,5.0
192,Egg,2020,607.9,1351,1272,1610,2119,1512,874,82,78975.0,5943.0,8796.0,33.0,8.0,12.0,1.0,21.0,7.0
191,Dübendorf,2021,2238.8,4396,5512,7920,6548,3612,2242,262,63047.0,8300.0,29907.0,63.0,17.0,34.0,2.0,29.0,15.0
197,Schwerzenbach,2022,1943.2,822,805,1184,1117,706,452,44,65178.0,5852.0,5135.0,15.0,4.0,4.0,1.0,11.0,3.0
230,Winterthur,2015,1586.1,16208,21274,25635,22116,14227,7683,901,54791.0,8208.0,106778.0,504.0,159.0,230.0,7.0,274.0,152.0
198,Uster,2016,1198.9,5325,5841,7622,7712,5159,2349,207,63357.0,6058.0,33886.0,121.0,34.0,52.0,3.0,69.0,31.0
199,Volketswil,2019,1328.3,3138,2908,4060,4470,2710,1269,68,66968.0,6838.0,18669.0,58.0,21.0,23.0,0.0,35.0,21.0
214,Dägerlen,2022,137.3,138,195,199,285,205,64,7,62402.0,8752.0,1057.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Turbenthal,2010,166.4,701,817,838,1023,582,222,16,48737.0,6379.0,4146.0,10.0,6.0,2.0,1.0,8.0,5.0
196,Mönchaltorf,2011,451.1,522,547,696,777,712,175,13,59238.0,6440.0,3459.0,11.0,2.0,3.0,0.0,8.0,2.0
241,Aesch,2016,244.0,192,178,283,283,200,125,8,99294.0,16601.0,1197.0,1.0,2.0,1.0,0.0,0.0,2.0
197,Schwerzenbach,2017,1912.8,786,863,1196,1089,715,409,30,63816.0,7627.0,5069.0,23.0,2.0,8.0,0.0,15.0,2.0
181,Wila,2018,213.5,287,310,365,496,367,135,11,56462.0,8704.0,1975.0,3.0,0.0,1.0,0.0,2.0,0.0
192,Egg,2019,605.5,1333,1331,1561,2139,1503,843,76,78082.0,7063.0,8598.0,23.0,3.0,10.0,1.0,13.0,2.0
225,Rickenbach,2012,420.6,458,391,551,580,365,191,13,61781.0,5883.0,2539.0,12.0,2.0,4.0,0.0,8.0,2.0
218,Ellikon,2016,176.4,154,136,165,235,129,58,5,67409.0,9575.0,885.0,4.0,1.0,1.0,0.0,3.0,1.0
245,Oberengstringen,2018,3084.5,885,988,1524,1449,973,660,91,64930.0,8745.0,6620.0,16.0,6.0,7.0,2.0,9.0,4.0
213,Brütten,2021,315.2,320,293,383,507,377,200,16,82227.0,6065.0,2063.0,1.0,2.0,0.0,0.0,1.0,2.0
200,Wangen-Brüttisellen,2022,1022.2,1305,1363,1779,1828,1240,526,34,71921.0,5506.0,7977.0,15.0,6.0,5.0,1.0,10.0,5.0
294,Elgg,2010,179.0,729,796,886,991,637,307,23,59103.0,5414.0,4240.0,13.0,2.0,4.0,0.0,9.0,2.0
191,Dübendorf,2013,1889.7,3785,4449,6540,5402,3547,1846,150,60094.0,5449.0,25341.0,169.0,71.0,58.0,5.0,111.0,66.0
297,Bauma,2016,166.0,727,884,876,1294,757,325,33,52460.0,3939.0,4842.0,7.0,2.0,3.0,0.0,4.0,2.0
224,Pfungen,2017,772.4,651,692,883,911,466,216,12,55302.0,3511.0,3769.0,8.0,3.0,1.0,0.0,7.0,3.0
200,Wangen-Brüttisellen,2020,1011.4,1273,1362,1787,1858,1191,487,32,70749.0,6008.0,7967.0,16.0,4.0,8.0,0.0,8.0,4.0
216,Dinhard,2020,246.1,291,255,365,385,288,143,13,74806.0,9224.0,1684.0,2.0,2.0,0.0,0.0,2.0,2.0
225,Rickenbach,2022,457.9,513,398,565,594,427,242,31,62386.0,8350.0,2791.0,9.0,2.0,2.0,0.0,7.0,2.0
192,Egg,2016,579.0,1236,1330,1501,2070,1473,725,60,75732.0,6440.0,8388.0,22.0,2.0,10.0,0.0,12.0,2.0
247,Schlieren,2017,2854.1,2726,3772,4964,3823,2109,1124,148,53310.0,7512.0,18749.0,120.0,25.0,53.0,0.0,67.0,25.0
249,Unterengstringen,2019,1167.9,586,531,829,900,699,349,29,80651.0,6616.0,3881.0,27.0,5.0,14.0,0.0,13.0,5.0
297,Bauma,2019,165.0,720,789,909,1206,850,355,41,55630.0,4534.0,4965.0,14.0,3.0,4.0,0.0,10.0,3.0
243,Dietikon,2011,2598.5,3700,5026,5654,4618,3295,1680,141,48986.0,4657.0,23624.0,199.0,54.0,82.0,0.0,117.0,54.0
298,Wiesendangen,2016,328.5,1020,944,1138,1556,1039,537,47,73531.0,6143.0,6226.0,13.0,2.0,5.0,0.0,8.0,2.0
241,Aesch,2017,257.9,218,182,298,298,197,139,9,90742.0,16478.0,1275.0,4.0,1.0,1.0,0.0,3.0,1.0
224,Pfungen,2019,780.6,651,708,866,939,490,227,14,55716.0,4073.0,3845.0,12.0,2.0,7.0,1.0,5.0,1.0
298,Wiesendangen,2019,345.1,1053,1013,1176,1577,1117,595,70,74154.0,9015.0,6521.0,27.0,0.0,10.0,0.0,17.0,0.0
294,Elgg,2020,202.8,803,774,987,1132,806,407,42,61372.0,7016.0,4942.0,5.0,2.0,0.0,0.0,5.0,2.0
248,Uitikon,2011,898.6,594,459,797,954,698,395,39,148081.0,11973.0,3888.0,31.0,12.0,13.0,1.0,18.0,11.0
298,Wiesendangen,2012,312.6,980,960,1188,1417,947,460,25,69211.0,6546.0,5924.0,27.0,6.0,10.0,0.0,17.0,6.0
294,Elgg,2014,189.6,748,839,909,1075,696,323,37,58547.0,3985.0,4602.0,21.0,1.0,9.0,0.0,12.0,1.0
223,Neftenbach,2016,368.4,1000,840,1111,1436,801,321,28,70181.0,4138.0,5513.0,24.0,3.0,7.0,0.0,17.0,3.0
296,Illnau-Effretikon,2013,506.1,2510,3013,3627,3472,2746,1172,116,56823.0,3902.0,16522.0,107.0,16.0,40.0,2.0,67.0,14.0
248,Uitikon,2015,937.7,632,480,778,1034,735,397,51,147785.0,11226.0,3962.0,40.0,1.0,15.0,0.0,25.0,1.0
249,Unterengstringen,2010,999.1,457,520,730,817,608,222,13,73566.0,6218.0,3229.0,25.0,4.0,10.0,0.0,15.0,4.0
251,Weiningen,2011,789.1,674,765,930,1099,580,194,19,67268.0,7389.0,4248.0,38.0,14.0,13.0,0.0,25.0,14.0
228,Turbenthal,2014,176.0,712,810,829,1098,717,253,22,50367.0,5629.0,4350.0,27.0,3.0,10.0,0.0,17.0,3.0
197,Schwerzenbach,2021,1941.3,830,814,1173,1102,706,460,40,66051.0,6336.0,5193.0,10.0,4.0,4.0,0.0,6.0,4.0
245,Oberengstringen,2010,2981.8,892,1079,1478,1246,1018,622,46,63419.0,8467.0,6226.0,57.0,8.0,15.0,0.0,42.0,8.0
181,Wila,2014,208.0,263,359,327,505,325,130,11,52789.0,5295.0,1919.0,9.0,0.0,5.0,0.0,4.0,0.0
195,Maur,2015,667.5,1514,1444,1854,2579,1629,784,68,93423.0,10771.0,9738.0,48.0,6.0,21.0,0.0,27.0,6.0
220,Hagenbuch,2016,133.9,168,170,226,302,180,46,1,55299.0,6554.0,1104.0,2.0,2.0,0.0,1.0,2.0,1.0
225,Rickenbach,2017,438.1,474,387,537,617,410,214,16,54237.0,6728.0,2701.0,5.0,1.0,3.0,1.0,2.0,0.0
214,Dägerlen,2021,132.9,137,172,200,281,203,58,7,65247.0,8871.0,1037.0,3.0,0.0,2.0,0.0,1.0,0.0
246,Oetwil an der Limmat,2014,833.9,266,338,429,624,458,180,15,75541.0,5693.0,2300.0,21.0,2.0,5.0,0.0,16.0,2.0
219,Elsau,2016,439.4,573,572,673,844,593,259,19,62393.0,3596.0,3480.0,17.0,1.0,9.0,0.0,8.0,1.0
213,Brütten,2014,305.4,303,319,359,536,363,141,10,78925.0,7034.0,2009.0,11.0,0.0,2.0,0.0,9.0,0.0
241,Aesch,2015,230.4,177,157,271,268,202,114,9,99240.0,15007.0,1184.0,3.0,3.0,2.0,0.0,1.0,3.0
193,Fällanden,2016,1310.6,1457,1143,1920,1851,1370,616,44,66532.0,6359.0,8356.0,23.0,5.0,8.0,1.0,15.0,4.0
213,Brütten,2018,302.1,303,286,357,519,364,170,10,86800.0,7704.0,2022.0,7.0,0.0,2.0,0.0,5.0,0.0
220,Hagenbuch,2012,135.3,169,198,254,288,148,44,3,51289.0,7007.0,1092.0,1.0,2.0,1.0,0.0,0.0,2.0
225,Rickenbach,2013,415.0,445,376,523,598,363,198,12,62787.0,5211.0,2551.0,11.0,3.0,4.0,0.0,7.0,3.0
245,Oberengstringen,2013,3011.2,893,1050,1423,1301,1051,656,70,62622.0,7482.0,6416.0,48.0,8.0,16.0,0.0,32.0,8.0
231,Zell,2014,438.3,890,929,1220,1326,878,406,40,52828.0,3943.0,5638.0,16.0,3.0,6.0,0.0,10.0,3.0
215,Dättlikon,2016,269.0,160,94,155,205,125,37,4,75908.0,9030.0,745.0,1.0,2.0,1.0,0.0,0.0,2.0
294,Elgg,2016,196.9,770,834,919,1129,742,366,47,59019.0,5021.0,4699.0,9.0,7.0,3.0,0.0,6.0,7.0
243,Dietikon,2017,2902.6,4202,5454,6581,5258,3296,1988,157,49535.0,5551.0,27076.0,119.0,22.0,48.0,1.0,71.0,21.0
291,Andelfingen,2018,200.0,605,502,699,760,515,307,12,71541.0,8042.0,3359.0,14.0,1.0,3.0,0.0,11.0,1.0
216,Dinhard,2014,209.3,252,216,316,309,277,105,7,69709.0,7469.0,1497.0,4.0,6.0,0.0,0.0,4.0,6.0
196,Mönchaltorf,2021,540.7,651,584,862,850,747,396,25,63083.0,8894.0,4082.0,3.0,3.0,2.0,0.0,1.0,3.0
198,Uster,2022,1254.3,5495,5702,7968,7925,5301,3036,295,66359.0,7172.0,35529.0,100.0,37.0,52.0,8.0,48.0,29.0
296,Illnau-Effretikon,2012,501.5,2481,3018,3631,3400,2757,1108,110,57550.0,4310.0,16392.0,137.0,27.0,46.0,2.0,91.0,25.0
181,Wila,2015,208.7,269,348,327,495,347,127,13,52356.0,5720.0,1921.0,5.0,3.0,0.0,0.0,5.0,3.0
197,Schwerzenbach,2015,1887.2,782,838,1231,1090,689,369,21,63758.0,5220.0,5004.0,17.0,5.0,7.0,0.0,10.0,5.0
245,Oberengstringen,2016,3066.8,922,993,1498,1402,992,663,93,66504.0,8696.0,6575.0,30.0,4.0,10.0,0.0,20.0,4.0
292,Stammheim,2013,113.1,439,490,469,692,426,179,15,53217.0,10496.0,2672.0,4.0,1.0,1.0,0.0,3.0,1.0
244,Geroldswil,2015,2556.8,807,750,984,1085,831,380,21,70035.0,6291.0,4831.0,32.0,3.0,17.0,0.0,15.0,3.0
228,Turbenthal,2016,184.7,774,800,892,1093,812,273,18,52424.0,5714.0,4472.0,4.0,1.0,1.0,0.0,3.0,1.0
231,Zell,2020,494.8,1066,972,1369,1481,939,541,54,55520.0,5173.0,6299.0,10.0,6.0,4.0,0.0,6.0,6.0
250,Urdorf,2021,1347.1,1605,1617,2261,2157,1458,1030,83,62646.0,5683.0,10019.0,34.0,20.0,19.0,0.0,15.0,20.0
199,Volketswil,2022,1385.2,3199,3167,4101,4549,2847,1469,88,66931.0,6961.0,19119.0,44.0,6.0,15.0,0.0,29.0,6.0
191,Dübendorf,2010,1828.2,3720,4436,6443,4966,3517,1662,138,57770.0,5597.0,24414.0,200.0,77.0,68.0,1.0,132.0,76.0
245,Oberengstringen,2011,2983.2,871,1044,1464,1289,1032,636,48,64059.0,7895.0,6386.0,59.0,11.0,22.0,1.0,37.0,10.0
248,Uitikon,2017,967.8,632,524,765,1077,760,427,54,138818.0,10756.0,4155.0,26.0,1.0,11.0,0.0,15.0,1.0
214,Dägerlen,2020,130.4,144,166,201,277,187,55,8,65937.0,7755.0,1037.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Neftenbach,2022,382.2,950,831,1060,1418,1001,444,48,74646.0,5730.0,5802.0,9.0,3.0,3.0,1.0,6.0,2.0
243,Dietikon,2014,2820.9,4063,5683,6192,5061,3262,1779,138,50103.0,5116.0,25426.0,164.0,21.0,55.0,1.0,109.0,20.0
250,Urdorf,2014,1269.6,1480,1599,2145,2064,1448,817,58,64679.0,3408.0,9526.0,72.0,13.0,42.0,3.0,30.0,10.0
224,Pfungen,2020,790.6,655,703,874,947,507,240,19,55605.0,4442.0,3900.0,7.0,9.0,5.0,3.0,2.0,6.0
181,Wila,2021,218.4,327,290,379,470,379,156,15,57965.0,10263.0,1998.0,5.0,2.0,1.0,0.0,4.0,2.0
245,Oberengstringen,2021,3192.0,888,1073,1615,1484,980,659,100,63624.0,11685.0,6721.0,32.0,4.0,13.0,0.0,19.0,4.0
231,Zell,2022,499.8,1060,960,1403,1424,1010,569,61,53910.0,5323.0,6445.0,11.0,14.0,3.0,2.0,8.0,12.0
244,Geroldswil,2010,2448.4,630,806,949,1165,784,308,10,66141.0,7260.0,4570.0,40.0,3.0,15.0,0.0,25.0,3.0
200,Wangen-Brüttisellen,2015,978.8,1236,1427,1725,1927,1048,354,25,68672.0,3494.0,7626.0,34.0,13.0,11.0,2.0,23.0,11.0
248,Uitikon,2016,946.3,640,490,764,1059,737,405,50,141163.0,10990.0,4112.0,23.0,2.0,11.0,0.0,12.0,2.0
296,Illnau-Effretikon,2019,526.2,2615,3031,3788,3605,2554,1600,123,59695.0,4252.0,17068.0,36.0,13.0,16.0,0.0,20.0,13.0
199,Volketswil,2010,1242.8,2967,3010,4444,3708,2579,671,33,66716.0,6047.0,16938.0,195.0,69.0,66.0,2.0,129.0,67.0
197,Schwerzenbach,2012,1780.8,701,855,1151,1013,682,317,18,63212.0,5378.0,4529.0,27.0,5.0,11.0,0.0,16.0,5.0
245,Oberengstringen,2012,2989.3,878,1071,1410,1283,1056,643,56,62149.0,7507.0,6393.0,50.0,17.0,14.0,1.0,36.0,16.0
200,Wangen-Brüttisellen,2018,1002.2,1220,1427,1748,1894,1171,422,35,74044.0,4038.0,7883.0,22.0,9.0,4.0,0.0,18.0,9.0
250,Urdorf,2018,1297.2,1568,1549,2151,2101,1451,946,67,64000.0,3305.0,9783.0,44.0,11.0,14.0,2.0,30.0,9.0
244,Geroldswil,2019,2593.7,857,698,1015,1035,851,441,31,72762.0,14273.0,4958.0,23.0,2.0,5.0,0.0,18.0,2.0
227,Seuzach,2010,927.6,986,1201,1514,1531,1216,575,27,66773.0,3798.0,6885.0,28.0,9.0,9.0,0.0,19.0,9.0
231,Zell,2015,438.4,886,931,1207,1314,900,417,35,52359.0,3764.0,5696.0,13.0,7.0,8.0,0.0,5.0,7.0
298,Wiesendangen,2015,325.6,999,963,1156,1525,1028,515,40,70660.0,6199.0,6123.0,20.0,3.0,11.0,0.0,9.0,3.0
241,Aesch,2020,327.6,316,226,437,355,210,151,12,90008.0,12204.0,1669.0,3.0,1.0,1.0,0.0,2.0,1.0
243,Dietikon,2015,2869.9,4137,5661,6405,5192,3252,1849,137,49603.0,4889.0,26277.0,130.0,22.0,52.0,0.0,78.0,22.0
191,Dübendorf,2016,2021.3,4093,4816,6883,5992,3559,2003,164,60808.0,5768.0,26844.0,99.0,35.0,38.0,1.0,61.0,34.0
248,Uitikon,2019,1062.2,746,561,956,1128,768,444,60,130722.0,12755.0,4344.0,32.0,5.0,21.0,1.0,11.0,4.0
245,Oberengstringen,2020,3156.8,882,1056,1575,1480,980,661,90,63776.0,12028.0,6738.0,25.0,10.0,6.0,1.0,19.0,9.0
192,Egg,2011,566.5,1246,1296,1656,1974,1415,597,30,74337.0,7102.0,7999.0,31.0,7.0,9.0,0.0,22.0,7.0
227,Seuzach,2011,929.2,975,1179,1505,1545,1228,599,31,68858.0,3953.0,7061.0,34.0,10.0,8.0,0.0,26.0,10.0
295,Horgen,2019,745.1,3718,3334,5142,5200,3405,1949,231,75524.0,9515.0,22665.0,55.0,14.0,22.0,0.0,33.0,14.0
231,Zell,2017,456.8,959,950,1227,1398,908,450,37,53854.0,4434.0,5756.0,7.0,6.0,5.0,0.0,2.0,6.0
242,Birmensdorf,2017,558.6,1051,905,1434,1366,1048,528,53,72263.0,5578.0,6313.0,25.0,6.0,10.0,0.0,15.0,6.0
246,Oetwil an der Limmat,2018,919.5,312,361,501,668,433,256,16,78054.0,6685.0,2479.0,13.0,3.0,4.0,0.0,9.0,3.0
192,Egg,2022,604.1,1353,1204,1567,2070,1559,935,77,77837.0,6918.0,8839.0,15.0,6.0,11.0,0.0,4.0,6.0
211,Altikon,2016,85.0,97,89,121,170,138,34,4,58176.0,6364.0,655.0,4.0,0.0,0.0,0.0,4.0,0.0
295,Horgen,2021,755.1,3785,3321,5252,5288,3399,2022,221,78048.0,9262.0,23090.0,35.0,11.0,18.0,0.0,17.0,11.0
242,Birmensdorf,2015,545.5,987,897,1385,1365,1063,499,39,72785.0,5607.0,6194.0,46.0,8.0,19.0,1.0,27.0,7.0
294,Elgg,2015,192.1,758,824,904,1098,726,337,43,59145.0,4526.0,4628.0,17.0,0.0,7.0,0.0,10.0,0.0
216,Dinhard,2016,216.0,275,200,303,341,284,118,8,70739.0,6524.0,1494.0,3.0,0.0,2.0,0.0,1.0,0.0
216,Dinhard,2017,219.1,275,203,325,340,277,124,7,70615.0,6359.0,1534.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Uster,2021,1246.8,5471,5799,7856,7948,5199,2945,290,66867.0,7459.0,35337.0,42.0,21.0,14.0,4.0,28.0,17.0
244,Geroldswil,2021,2712.1,917,742,1095,1068,830,461,40,69493.0,14944.0,5046.0,8.0,4.0,4.0,0.0,4.0,4.0
216,Dinhard,2022,244.7,296,224,366,372,292,168,12,72058.0,9509.0,1732.0,2.0,1.0,2.0,0.0,0.0,1.0
223,Neftenbach,2011,353.3,915,954,1173,1330,676,248,14,67585.0,4375.0,5223.0,32.0,3.0,4.0,0.0,28.0,3.0
223,Neftenbach,2014,365.8,1004,886,1142,1428,744,276,18,69635.0,3559.0,5434.0,25.0,0.0,9.0,0.0,16.0,0.0
193,Fällanden,2017,1337.8,1483,1206,1959,1863,1372,648,44,73870.0,6877.0,8417.0,15.0,3.0,6.0,0.0,9.0,3.0
293,Wädenswil,2018,683.4,3600,3763,4869,5644,4112,2125,208,68579.0,7095.0,24536.0,62.0,22.0,32.0,1.0,30.0,21.0
213,Brütten,2020,310.2,314,288,377,503,382,187,12,82293.0,5556.0,2067.0,3.0,2.0,1.0,0.0,2.0,2.0
225,Rickenbach,2010,412.5,447,399,561,546,348,188,11,60400.0,5494.0,2490.0,11.0,1.0,4.0,0.0,7.0,1.0
220,Hagenbuch,2011,133.9,168,192,259,281,144,47,2,48731.0,7144.0,1103.0,3.0,1.0,0.0,0.0,3.0,1.0
241,Aesch,2012,222.7,185,147,269,240,224,84,9,87693.0,11471.0,1088.0,3.0,2.0,0.0,1.0,3.0,1.0
194,Greifensee,2016,2303.0,932,847,1111,1118,852,481,25,66979.0,9001.0,5374.0,20.0,4.0,12.0,0.0,8.0,4.0
227,Seuzach,2017,959.3,982,1107,1390,1705,1291,758,58,76073.0,2746.0,7265.0,18.0,9.0,6.0,0.0,12.0,9.0
246,Oetwil an der Limmat,2017,889.5,281,354,475,672,433,232,17,78011.0,5680.0,2451.0,14.0,1.0,6.0,0.0,8.0,1.0
193,Fällanden,2018,1360.2,1484,1237,1951,1902,1329,703,45,73293.0,5981.0,8606.0,35.0,6.0,19.0,0.0,16.0,6.0
221,Hettlingen,2018,540.5,523,574,472,861,461,232,23,80998.0,4747.0,3179.0,6.0,1.0,4.0,0.0,2.0,1.0
228,Turbenthal,2018,193.7,858,793,985,1099,831,300,24,52516.0,7893.0,4761.0,13.0,6.0,4.0,1.0,9.0,5.0
211,Altikon,2019,90.5,113,92,131,164,148,42,8,60915.0,8236.0,706.0,4.0,1.0,1.0,0.0,3.0,1.0
216,Dinhard,2019,238.5,280,256,351,368,284,137,10,71262.0,10694.0,1655.0,6.0,1.0,1.0,0.0,5.0,1.0
246,Oetwil an der Limmat,2019,909.0,298,357,485,683,426,254,15,77409.0,7090.0,2553.0,12.0,2.0,3.0,0.0,9.0,2.0
242,Birmensdorf,2022,616.7,1202,1014,1652,1434,1039,641,61,70107.0,5798.0,6955.0,16.0,12.0,6.0,1.0,10.0,11.0
182,Wildberg,2010,91.4,169,135,242,225,141,51,2,57091.0,6997.0,937.0,1.0,0.0,1.0,0.0,0.0,0.0
200,Wangen-Brüttisellen,2010,953.1,1219,1540,1849,1755,901,258,17,65408.0,5785.0,7405.0,48.0,25.0,16.0,0.0,32.0,25.0
216,Dinhard,2010,195.9,228,202,297,302,277,73,8,63636.0,7885.0,1398.0,2.0,0.0,0.0,0.0,2.0,0.0
247,Schlieren,2012,2625.4,2600,3620,4284,3509,1938,1116,103,51024.0,5188.0,16739.0,238.0,59.0,80.0,5.0,158.0,54.0
292,Stammheim,2012,111.1,440,469,466,680,416,175,15,52742.0,10507.0,2675.0,0.0,0.0,0.0,0.0,0.0,0.0
